Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
15:22:01,3/26/2023,6176317543,3272813986,769.17,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
9:36:11,6/23/2023,3554763675,4387758648,9607.14,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
11:00:48,11/16/2022,9903998110,9891979578,4892.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
18:43:21,7/8/2023,2599640223,5729359620,4709.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:27:15,5/6/2023,7988893532,2449114405,13126.84,Pakistani rupee,UK pounds,Pakistan,UK,Cross-border,1,Bipartite
8:00:51,8/22/2023,9170022855,5001987941,1810.81,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
13:59:08,5/12/2023,7629331908,8076979449,5624.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:12:37,4/11/2023,2403117844,1265983749,9132.59,UK pounds,UK pounds,UK,UK,Cheque,1,Gather-Scatter
21:21:55,5/2/2023,4175686635,3616089787,7425.95,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
19:35:11,8/5/2023,3723283502,1642960898,8855.221194,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
9:38:02,11/30/2022,9767937301,7845562867,2607.37,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:30:41,7/12/2023,9743298596,1831474924,4275.48,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
9:16:38,10/19/2022,1303860575,9560462633,6407.34,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
16:39:21,4/28/2023,2164150757,5901593288,9045.35,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
6:21:31,3/29/2023,6708292258,5467533761,16767.31,UK pounds,UK pounds,UK,UK,Cheque,1,Deposit-Send
21:30:53,1/25/2023,341489218,9643638265,6120.21,UK pounds,Swiss franc,UK,UK,Credit card,0,Normal_Fan_Out
17:05:56,1/20/2023,5023464923,4170376585,2699.93,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
17:26:06,12/26/2022,8968592383,7057645456,166.94,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
8:35:28,10/8/2022,6855720762,8201057754,6983.16,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
17:08:12,6/25/2023,7921895726,7767842999,7265.08,UK pounds,UK pounds,UK,UK,Credit card,1,Scatter-Gather
12:47:44,5/14/2023,9624361621,4331748190,33.56,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
19:12:08,7/11/2023,3313812832,388535508,10273.7,Pakistani rupee,UK pounds,Pakistan,UK,Cross-border,0,Normal_Fan_In
11:54:27,3/24/2023,4503049074,2817594182,2326.79,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
15:57:36,5/8/2023,2091046669,3765744005,3204.84,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
8:11:04,3/13/2023,2698296913,9311138020,3687.76,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
16:02:53,12/28/2022,4625263625,9403128746,9999.17,UK pounds,Indian rupee,UK,UK,Debit card,1,Fan_In
15:51:45,4/4/2023,4167791718,2158240643,10936.16,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
6:55:31,5/5/2023,1800033093,8914745965,5099.8,Indian rupee,UK pounds,India,UK,Cross-border,0,Normal_Fan_In
17:28:28,1/27/2023,5520221039,1612432268,306128,UK pounds,Albanian lek,UK,Albania,Cross-border,1,Single_large
12:57:58,3/22/2023,545209394,9380493823,4240.15,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
21:50:22,7/20/2023,9678311627,4604350890,194.3,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
4:03:16,7/22/2023,958394302,5725385692,161.5,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
16:43:47,4/6/2023,5579295130,3458591049,5836.2,UK pounds,UK pounds,UK,UK,Cheque,1,Behavioural_Change_1
9:56:37,1/9/2023,2914294752,9383308532,12629.9,UK pounds,UK pounds,UK,UK,Debit card,1,Deposit-Send
12:39:11,12/2/2022,4167240366,3544715458,8686.53,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
20:58:44,10/23/2022,2894464010,5859844627,3423.04,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:13:18,8/13/2023,1637506314,9705373263,3565.38,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
9:55:33,5/2/2023,1134452677,2574796508,469.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
10:17:06,6/10/2023,187116223,7738120453,24054.03,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
13:52:07,5/28/2023,8227366880,8610954349,17722.08283,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
17:00:18,10/23/2022,6591263615,8403880278,2532.16,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:57:49,4/26/2023,4726304376,6039060039,5405.25,UK pounds,Indian rupee,UK,India,Cross-border,0,Normal_Fan_Out
8:28:35,11/21/2022,4558600981,8406589660,2467.93,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Small_Fan_Out
6:13:47,5/12/2023,9481741805,6844529387,6329.95,Euro,UK pounds,UK,UK,Debit card,1,Structuring
16:54:17,5/8/2023,8595222620,2891347862,875.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
19:44:48,10/11/2022,7900125583,3009831077,5157.16,UK pounds,Dirham,UK,UAE,Cross-border,1,Behavioural_Change_2
20:34:42,7/16/2023,7255947810,13527377,6151.31,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
10:38:50,8/5/2023,1983533450,1270722341,5595.058667,UK pounds,Euro,UK,Germany,Cross-border,1,Layered_Fan_Out
11:38:41,10/17/2022,2286679717,3220990583,6211.793879,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
16:24:22,11/2/2022,8197302577,2708127635,23643.3,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
14:44:26,11/18/2022,854870438,7143142278,1383.42,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
14:06:19,4/18/2023,6408343900,9865785067,13050.28,UK pounds,Naira,UK,Nigeria,Cross-border,1,Behavioural_Change_1
18:42:48,7/29/2023,3949036041,5735669247,1701.45,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
11:22:52,3/11/2023,2630635572,1757764863,6874.47,Euro,UK pounds,Spain,UK,Cross-border,1,Structuring
8:10:42,7/29/2023,2424862699,5094201384,9116.05,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_In
13:48:50,8/3/2023,548291061,2173814957,28419.93842,UK pounds,UK pounds,UK,UK,Debit card,1,Cycle
17:59:49,5/15/2023,2481196076,2885109218,16447.99,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Mutual
17:11:43,11/27/2022,9187976308,2179044177,11185.05,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_In
10:52:58,1/21/2023,4848126553,4089766934,990.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
8:58:25,10/25/2022,5869654043,8779905731,3901.27,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
16:38:36,1/19/2023,5337319812,4650116053,4666.05,Mexican Peso,UK pounds,India,UK,Cross-border,1,Structuring
23:42:45,6/9/2023,8201352657,8509115152,3875.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
20:47:23,7/28/2023,6774418588,7573268480,3659.094919,UK pounds,Swiss franc,UK,UK,Credit card,1,Layered_Fan_Out
6:21:23,4/29/2023,4553838179,7117868087,8273.22,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
21:06:59,5/10/2023,7785650313,1799606082,274.98,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
16:46:03,11/7/2022,8840897526,3414038882,126.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
13:03:42,12/13/2022,265022275,8878290088,17656.19,UK pounds,UK pounds,UK,UK,Cheque,1,Fan_Out
17:22:48,11/12/2022,6066718570,4007288126,3710.34,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
16:02:08,3/1/2023,9910661531,7417834229,8100.791133,UK pounds,UK pounds,UK,UK,Cheque,1,Cycle
19:18:28,11/1/2022,4259864916,7804406895,15875.63,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
5:39:27,4/13/2023,177691093,1594196487,236.59,UK pounds,Naira,UK,Nigeria,Cash Withdrawal,1,Cash_Withdrawal
23:05:18,1/28/2023,7779631529,2889621874,13133.47,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
18:26:02,12/4/2022,2687903675,4007288126,4823.73,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
9:12:55,6/3/2023,4749559172,8914949211,13849.76,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
1:22:21,8/10/2023,9075521423,8447918620,1134.76,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
8:29:02,6/19/2023,8368031383,8112939760,1354.05,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
17:06:19,10/15/2022,985504393,8645656726,6703.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:00:08,7/22/2023,9678311627,4604350890,181.42,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
22:26:52,2/2/2023,1021972,2114044612,6286.21,UK pounds,Yen,UK,Japan,Cross-border,1,Deposit-Send
19:33:34,5/14/2023,6775490745,9456347626,4809.48,Moroccan dirham,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
11:36:03,4/9/2023,653627608,2663207384,4782.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
15:06:53,4/11/2023,4475887406,5591809782,1915.48,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:36:55,7/22/2023,8535122087,7383065557,1403.87,UK pounds,Naira,UK,Nigeria,Cross-border,1,Behavioural_Change_2
13:52:03,10/26/2022,8537288551,2655675972,4798.65,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Behavioural_Change_2
19:56:13,4/9/2023,1818817758,3076316703,11653.12,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Fan_Out
16:48:26,11/18/2022,3215318479,6855482173,1222.84,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
8:07:51,6/13/2023,7754711202,4345836865,2132.95,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:23:41,4/14/2023,8185097615,4306436131,1757.79,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
17:07:54,2/18/2023,6420060228,2477907704,934.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
11:59:15,4/8/2023,3022355930,6717527604,51.55,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
17:13:51,3/24/2023,4114041356,1940500748,2992.01,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
10:05:17,7/21/2023,4346613943,3228877389,5976.42,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:26:58,7/17/2023,4380242794,7914567055,17688.49,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
19:41:22,8/8/2023,5661814337,3600668653,245.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
17:22:12,10/12/2022,9105403905,7580017506,570.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
17:46:28,5/10/2023,9525195159,6333263839,15328.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
18:44:05,8/3/2023,2100384142,3646345960,8749.27,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
1:29:41,5/30/2023,728426391,7445387865,3182.86,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:26:06,7/13/2023,5855502721,7278889052,1966.52,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
12:04:48,1/19/2023,8289139941,7436550444,172.74,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:38:47,3/10/2023,995104181,7078200557,4714.82,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Deposit-Send
19:52:56,4/6/2023,699474596,7859972869,2835.4,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
14:56:00,3/3/2023,9176532232,8296571966,103.93,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
22:39:10,11/17/2022,5917350547,4806160754,7975.47,Euro,UK pounds,Netherlands,UK,Cross-border,1,Fan_Out
0:41:51,3/16/2023,8722719854,9897570092,21451.12,UK pounds,Dirham,UK,UAE,Cross-border,1,Single_large
11:41:27,6/15/2023,6543072915,4364823709,2893.76,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:04:08,4/10/2023,1383474815,7531891678,153.95,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
16:17:38,3/21/2023,3697911326,8638686872,20014.01,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
18:21:42,2/7/2023,1936862891,9215255632,15263.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
13:09:22,3/23/2023,2379351394,4309560220,18321.03,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
14:35:54,6/24/2023,1370553330,7337069089,10587.34,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
8:59:17,4/13/2023,5004625051,4354586272,3079.31,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
8:53:46,1/31/2023,1482814621,4146617756,1576.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
21:56:29,6/23/2023,3639419963,4606428466,10441.88,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
14:25:00,12/8/2022,5796582331,1899729226,1334.47,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
7:45:51,6/3/2023,149944640,9074729251,208364.13,UK pounds,UK pounds,UK,UK,Cheque,1,Single_large
20:04:03,5/11/2023,1635525985,9564798921,2327.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
17:05:41,12/12/2022,3675852846,1501847079,20614.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
18:25:20,4/25/2023,1104543484,6158387752,5758.59,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_In
14:31:04,11/14/2022,1409881402,5046753153,4209.8,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
13:05:37,7/27/2023,4903807410,6863037434,5597.34,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
4:14:11,12/15/2022,8260484959,212283600,5617.62,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
16:42:43,2/16/2023,4021305816,6926238275,752.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
16:34:01,11/28/2022,5895542025,4204185167,10662.97,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
22:45:58,1/14/2023,1222599502,3099664772,64.41,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
17:51:23,1/2/2023,8069810316,6911950983,2884.53,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
14:25:04,10/25/2022,6771036247,8529417538,13199.38,UK pounds,UK pounds,UK,UK,Debit card,1,Stacked Bipartite
12:48:15,8/7/2023,7587963408,6810330634,191231.33,UK pounds,UK pounds,UK,UK,ACH,1,Single_large
14:48:41,6/30/2023,4569841157,8326447781,1569.11,UK pounds,Dirham,UK,UAE,Cross-border,1,Behavioural_Change_2
1:31:22,8/18/2023,2060128523,4640675219,2157.76,UK pounds,Euro,UK,Austria,Cross-border,1,Deposit-Send
11:00:25,5/4/2023,2026137251,4031887356,5531.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
17:31:14,12/26/2022,8529417538,2567690231,23576.74,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:14:11,5/4/2023,4792499106,8878987296,5709.06,UK pounds,UK pounds,UK,UK,Debit card,1,Structuring
16:47:16,1/27/2023,5199592924,8094064939,5645.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
11:03:55,1/24/2023,317533459,8411717171,3423.08,UK pounds,UK pounds,UK,UK,Cheque,1,Fan_In
16:23:28,6/17/2023,3636386597,2487415444,9853.27,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
7:40:29,6/20/2023,2295855456,8099695854,2218.47,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
11:18:06,10/8/2022,5931070343,6644790956,4050.55,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
13:13:18,5/13/2023,9803000350,1458550889,3748.57,UK pounds,Dirham,UK,UAE,Cross-border,1,Deposit-Send
19:34:30,10/22/2022,8457217575,9543913683,4692.7,UK pounds,UK pounds,UK,UK,Cheque,1,Structuring
8:19:41,5/12/2023,5939286319,8327388411,1564.33,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
18:03:32,8/19/2023,6511921514,8227126673,4039.71,UK pounds,Moroccan dirham,UK,UK,Debit card,1,Structuring
10:10:39,5/17/2023,1122736822,1731585361,9807.06,UK pounds,UK pounds,UK,UK,Debit card,1,Layered_Fan_Out
9:04:39,8/12/2023,2690636195,434351836,7272.52,Dirham,UK pounds,Netherlands,UK,Cross-border,1,Structuring
20:55:12,11/15/2022,3480556018,1517021923,15468.04,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
17:39:29,12/23/2022,2543582731,7027488592,1297.25,UK pounds,Euro,UK,France,Cross-border,0,Normal_Small_Fan_Out
11:38:24,5/26/2023,5085812584,7558440499,27349.12701,UK pounds,Euro,UK,Italy,Cross-border,1,Cycle
10:04:35,8/16/2023,7776851466,2319300432,3263.24,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
11:17:54,8/17/2023,7882533260,3658714253,18234.67,UK pounds,UK pounds,UK,UK,Debit card,1,Scatter-Gather
15:29:12,12/23/2022,4422249566,4492679555,7792.8,Euro,UK pounds,Italy,UK,Cross-border,1,Stacked Bipartite
9:54:59,5/28/2023,928375731,3380437318,5809.31,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
20:03:40,6/8/2023,8147674863,2103997961,6262.01,UK pounds,UK pounds,UK,UK,Debit card,1,Fan_Out
23:30:03,11/10/2022,9297695781,9517922369,6196.44,UK pounds,Pakistani rupee,UK,UK,Cheque,1,Structuring
8:26:09,3/21/2023,9674752892,1288191783,2094.03,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
13:30:40,10/22/2022,8883712210,434351836,7099.47,UK pounds,UK pounds,UK,UK,ACH,1,Structuring
6:32:35,6/4/2023,6139990917,6332544454,3644.97,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
21:32:34,11/25/2022,6611982598,9210556116,12720.48,UK pounds,Euro,UK,Spain,Cross-border,1,Layered_Fan_In
13:48:01,6/13/2023,3630468038,387881423,2643.46,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
21:26:14,8/10/2023,1894433279,9836555960,4373.077959,UK pounds,Dirham,UK,UK,ACH,1,Layered_Fan_Out
20:02:09,2/12/2023,8666933846,4382286800,4772.43,UK pounds,Pakistani rupee,UK,UK,ACH,0,Normal_Small_Fan_Out
16:25:08,1/18/2023,3800988916,3166538889,4586.77,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
15:17:08,7/1/2023,3177801471,3062645467,207.97,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
11:24:20,11/24/2022,4244614092,9828041222,22120.91,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_In
14:01:06,1/18/2023,7836492084,8057793308,10549.34,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
21:34:51,5/17/2023,3417150099,8632790174,4408.38,UK pounds,UK pounds,UK,UK,ACH,1,Stacked Bipartite
13:14:09,10/18/2022,6469356325,3001717656,8680.05,UK pounds,UK pounds,UK,UK,Cheque,1,Gather-Scatter
14:07:10,3/5/2023,9666684467,9928893700,9702.38,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
20:05:23,4/30/2023,8102603213,731675597,7427.53,UK pounds,UK pounds,UK,UK,Cheque,1,Stacked Bipartite
21:13:23,8/21/2023,5798633618,434351836,7102.09,UK pounds,Swiss franc,UK,UK,Debit card,1,Structuring
14:32:31,3/9/2023,4977123092,5339453228,2558.96,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
2:59:55,6/2/2023,5962016906,3377238139,5285.95,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:41:52,12/27/2022,2128500197,4183306960,7401.973441,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_Out
14:00:07,8/9/2023,18386562,3747015869,1615.52,Euro,UK pounds,Spain,UK,Cross-border,0,Normal_Group
10:00:40,10/10/2022,6293216386,6320575050,23399.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
21:50:06,10/29/2022,7057555049,4145614637,34230.93,UK pounds,UK pounds,UK,UK,Credit card,1,Single_large
13:08:55,5/11/2023,4014118871,6891942599,36042.86,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
17:14:25,10/26/2022,4149761721,8421002786,4944.99,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
14:57:58,3/23/2023,3837607024,1496694897,4551.92,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
13:41:06,12/25/2022,4667373120,2002447635,3379.82,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
10:39:08,4/22/2023,8958207582,4465839311,294.77,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
12:56:18,3/11/2023,9821280716,7748084149,8622.55,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
11:39:24,4/19/2023,2488893433,57359957,1656.39,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
21:15:56,3/29/2023,688163017,4782781120,8963.36,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
8:58:18,4/9/2023,4678415150,6012023700,3196.45,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
11:47:46,3/24/2023,8177256263,7731207103,4880.59,UK pounds,UK pounds,UK,UK,Credit card,1,Layered_Fan_In
19:19:21,10/17/2022,1584692715,6890773508,4284.98,UK pounds,Indian rupee,UK,UK,ACH,1,Structuring
13:29:27,6/29/2023,7378236921,9246517597,13034.55,Euro,UK pounds,Netherlands,UK,Cross-border,0,Normal_Periodical
10:58:00,8/3/2023,3104325749,6915671163,1067,UK pounds,UK pounds,UK,UK,Cash Deposit,0,Normal_Cash_Deposits
17:28:55,2/1/2023,7077658180,6087576137,1729.31,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
9:20:46,5/1/2023,5791002589,8444662158,18836.28,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
11:22:50,6/23/2023,6170058124,9813786573,83.83,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
12:53:44,4/26/2023,4468415510,3255766522,135434.85,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,1,Single_large
0:29:51,7/13/2023,4610869511,4349270455,288.47,UK pounds,Dirham,UK,UAE,Cash Withdrawal,1,Cash_Withdrawal
19:24:54,12/31/2022,2876151480,5607311289,3699.81,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
10:26:57,1/12/2023,344243232,8720352240,7785.58,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
11:09:25,5/28/2023,4491050855,1577744057,8216.09,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
9:19:33,2/18/2023,3840731662,3692481425,8737.73,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
10:32:07,7/9/2023,8111221672,140255138,30863.17355,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_In
22:47:36,1/8/2023,3600078513,2767232800,13474.28,UK pounds,Swiss franc,UK,UK,Credit card,0,Normal_Fan_In
21:46:23,3/11/2023,9230423062,1985079759,11870.65,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Fan_In
17:55:14,2/15/2023,3580665278,6847041437,4431.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
21:10:37,3/12/2023,7610679320,2786994217,5957.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
8:42:52,4/30/2023,1370021806,933209547,16555.68,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
8:33:41,3/22/2023,4650826611,4689351304,6353.93,UK pounds,UK pounds,UK,UK,Credit card,1,Structuring
10:12:20,5/6/2023,2032269181,4129129092,7834.91,UK pounds,UK pounds,UK,UK,Credit card,1,Bipartite
18:37:57,2/24/2023,1732704880,5590676609,5208.06,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
16:18:40,1/20/2023,6162961822,1629061494,1331.48,UK pounds,Pakistani rupee,UK,Pakistan,Cross-border,1,Behavioural_Change_2
14:25:02,11/19/2022,4708257840,8010848113,5677.53,Indian rupee,UK pounds,India,UK,Cross-border,0,Normal_Fan_Out
22:28:50,3/9/2023,195599290,732724350,16726.92,UK pounds,Turkish lira,UK,Turkey,Cross-border,1,Bipartite
10:26:26,12/22/2022,7757125281,1510057882,10209.06,UK pounds,UK pounds,UK,UK,Credit card,1,Stacked Bipartite
11:00:23,4/7/2023,3151610517,2389467192,8160.03,Swiss franc,UK pounds,UK,UK,ACH,1,Bipartite
15:51:40,4/8/2023,7458970576,5049305340,7263.287071,UK pounds,Naira,UK,Nigeria,Cross-border,1,Scatter-Gather
19:13:18,5/25/2023,2381843476,5472056490,2681.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
15:00:22,3/9/2023,6161499055,139298193,4575.4,UK pounds,Turkish lira,UK,UK,Debit card,1,Layered_Fan_In
10:18:00,3/27/2023,3440492071,4423867632,9409.71,UK pounds,UK pounds,UK,UK,Credit card,1,Fan_In
15:00:40,3/3/2023,7784865836,6648411570,3351.518844,UK pounds,UK pounds,UK,UK,ACH,1,Layered_Fan_Out
10:54:36,12/6/2022,9862053017,2264961913,3699.72,UK pounds,UK pounds,UK,UK,Cash Deposit,1,Smurfing
21:53:21,11/17/2022,9268139431,9259814241,155.99,UK pounds,Indian rupee,UK,India,Cash Withdrawal,1,Cash_Withdrawal
5:07:11,3/9/2023,3990750333,5988790750,27.3,UK pounds,UK pounds,UK,UK,Cash Withdrawal,1,Cash_Withdrawal
